,player,year,mp,fga,fg_perc,threepoint_att,threepoint_perc,twopoint_att,twopoint_perc,efg_perc,ft_perc,pts,class
884,Malachi Richardson,2017-18,12.5,3.5,0.333,1.5,0.3,1.9,0.36,0.4,0.773,3.4,below average
902,Ramon Sessions,2017-18,14,4.2,0.359,0.9,0.308,3.3,0.374,0.393,0.772,4.9,below average
903,Iman Shumpert,2017-18,19.7,4.1,0.379,1.9,0.269,2.3,0.469,0.44,0.733,4.4,below average
908,Kyle Singler,2017-18,4.9,1.8,0.333,0.4,0.4,1.3,0.313,0.381,0.538,1.9,below average
913,Jason Smith,2017-18,8.6,3.5,0.391,1,0.125,2.5,0.494,0.409,0.905,3.4,below average
917,Nik Stauskas,2017-18,12.8,3.8,0.39,2.4,0.4,1.3,0.37,0.519,0.724,4.4,below average
920,Julyan Stone,2017-18,7.6,0.6,0.462,0.6,0.462,0,0,0.692,0.5,0.8,below average
921,Caleb Swanigan,2017-18,7,2.2,0.4,0.3,0.125,1.9,0.442,0.408,0.667,2.3,below average
929,Jason Terry,2017-18,16,3,0.383,2.3,0.348,0.8,0.487,0.513,0.889,3.3,below average
932,Lance Thomas,2017-18,18.5,3.7,0.382,1.7,0.403,2,0.364,0.476,0.83,4.1,below average
935,Sindarius Thornwell,2017-18,15.8,3.2,0.429,0.8,0.377,2.4,0.448,0.479,0.67,3.9,below average
946,Rashad Vaughn,2017-18,7.6,2,0.411,1.3,0.378,0.7,0.474,0.536,0.667,2.3,below average
954,Derrick Walton,2017-18,9.2,1.6,0.32,1.1,0.412,0.5,0.125,0.46,1,1.8,below average
957,Travis Wear,2017-18,13.4,4.2,0.347,2.8,0.362,1.5,0.32,0.465,1,4.4,below average
958,James Webb III,2017-18,12,2.4,0.25,1.9,0.211,0.5,0.4,0.333,0,1.6,below average
959,Briante Weber,2017-18,13.2,2.4,0.442,0.6,0.364,1.8,0.469,0.488,0.8,2.8,below average
962,Andrew White,2017-18,13.9,4.9,0.342,3.3,0.367,1.6,0.292,0.466,0.25,4.6,below average
963,Derrick White,2017-18,8.2,1.9,0.485,0.8,0.615,1.2,0.4,0.606,0.7,3.2,below average
969,Damien Wilkins,2017-18,8,2.1,0.333,0.9,0.222,1.1,0.429,0.385,0.75,1.7,below average
979,Jeff Withey,2017-18,4.3,1.8,0.375,1.1,0.2,0.7,0.667,0.438,0.5,1.7,below average
983,Guerschon Yabusele,2017-18,7.1,1.8,0.426,1.1,0.324,0.7,0.583,0.525,0.682,2.4,below average
985,Joe Young,2017-18,10.5,3.5,0.43,1.2,0.379,2.3,0.458,0.497,0.759,3.9,below average
990,Paul Zipser,2017-18,15.3,4.3,0.346,2,0.336,2.3,0.355,0.425,0.76,4,below average
994,Quincy Acy,2018-19,12.3,1.8,0.222,1.5,0.133,0.3,0.667,0.278,0.7,1.7,below average
995,Jaylen Adams,2018-19,12.6,3.2,0.345,2.2,0.338,1.1,0.361,0.459,0.778,3.2,below average
998,Deng Adel,2018-19,10.2,1.9,0.306,1.2,0.261,0.7,0.385,0.389,1,1.7,below average
999,DeVaughn Akoon-Purcell,2018-19,3.1,1.4,0.3,0.6,0,0.9,0.5,0.3,0.5,1,below average
1001,Rawle Alkins,2018-19,12,3.9,0.333,1.2,0.25,2.7,0.37,0.372,0.667,3.7,below average
1006,Justin Anderson,2018-19,9.6,3.3,0.408,1.6,0.312,1.7,0.5,0.484,0.743,3.7,below average
1008,Ryan Anderson,2018-19,12.9,2.8,0.304,1.6,0.225,1.2,0.414,0.37,0.75,2.5,below average
1019,Ron Baker,2018-19,10.1,1.3,0.2,0.9,0.077,0.5,0.429,0.225,0.833,0.9,below average
1020,Wade Baldwin,2018-19,5.9,2.1,0.303,0.6,0.222,1.5,0.333,0.333,0.727,1.9,below average
1038,Dairis Bertāns,2018-19,13.9,3.9,0.255,2.8,0.294,1.1,0.154,0.362,0,2.8,below average
1051,Isaac Bonga,2018-19,5.5,1.5,0.152,0.4,0,1.1,0.2,0.152,0.6,0.9,below average
1053,Chris Boucher,2018-19,5.8,2.7,0.447,1.3,0.324,1.4,0.564,0.526,0.867,3.3,below average
1059,Isaiah Briscoe,2018-19,14.3,3.5,0.399,0.9,0.324,2.7,0.423,0.438,0.577,3.5,below average
1066,Lorenzo Brown,2018-19,8.2,2.7,0.324,1.1,0.214,1.7,0.395,0.366,1,2.1,below average
1074,Deonte Burton,2018-19,7.5,2.6,0.402,0.8,0.296,1.7,0.455,0.451,0.667,2.6,below average
1077,José Calderón,2018-19,12.9,2.4,0.375,1.2,0.246,1.3,0.492,0.433,0.818,2.3,below average
1082,Jevon Carter,2018-19,14.8,4.7,0.303,2.6,0.333,2.1,0.265,0.395,0.813,4.4,below average
1085,Michael Carter-Williams,2018-19,13.3,4.4,0.374,1.4,0.263,3,0.424,0.415,0.604,4.8,below average
1090,Tyler Cavanaugh,2018-19,3.5,0.9,0.3,0.5,0.2,0.5,0.4,0.35,1,0.8,below average
1093,Chris Chiozza,2018-19,4.7,1.1,0.25,0.7,0.4,0.4,0,0.375,0,0.9,below average
1094,Marquese Chriss,2018-19,11.6,4.2,0.372,1.7,0.222,2.5,0.472,0.417,0.711,4.2,below average
1095,Gary Clark,2018-19,12.6,3,0.331,2.7,0.297,0.3,0.692,0.467,1,2.9,below average
1101,Bonzie Colson,2018-19,12.3,4.9,0.333,2.6,0.238,2.3,0.444,0.397,0.889,4.9,below average
1126,Hamidou Diallo,2018-19,10.3,3.2,0.455,0.5,0.167,2.8,0.504,0.467,0.61,3.7,below average
1145,Jacob Evans,2018-19,6.8,1.8,0.34,0.5,0.267,1.3,0.368,0.377,0,1.3,below average
1146,Jawun Evans,2018-19,8.1,1.8,0.214,0.4,0,1.4,0.273,0.214,0,0.8,below average
1152,Raymond Felton,2018-19,11.5,4.1,0.407,1.8,0.328,2.2,0.473,0.481,0.923,4.3,below average
1159,Melvin Frazier,2018-19,4.4,2.1,0.333,0.6,0,1.5,0.467,0.333,0.25,1.5,below average
1163,Channing Frye,2018-19,9.5,3.3,0.368,2.2,0.405,1.1,0.289,0.504,0.786,3.6,below average
1169,Pau Gasol,2018-19,12,3.1,0.447,0.4,0.462,2.7,0.444,0.479,0.7,3.9,below average
1176,Brandon Goodwin,2018-19,3.6,1.4,0.261,0.4,0.333,1.1,0.235,0.304,0.818,1.4,below average
1180,Devonte' Graham,2018-19,14.7,4.7,0.343,2.6,0.281,2.1,0.421,0.421,0.761,4.7,below average
1191,Daniel Hamilton,2018-19,10.7,3.2,0.383,1.2,0.348,1.9,0.405,0.45,0.5,3,below average
1200,Andrew Harrison,2018-19,11,3.1,0.302,1.5,0.2,1.6,0.393,0.349,0.944,3.2,below average
1203,Isaiah Hartenstein,2018-19,7.9,1.5,0.488,0.2,0.333,1.3,0.514,0.512,0.786,1.9,below average
1204,Udonis Haslem,2018-19,7.4,3.3,0.333,1.2,0,2.1,0.524,0.333,0.75,2.5,below average
1247,Alize Johnson,2018-19,4.6,1.1,0.25,0.1,0.5,1,0.214,0.281,0.5,0.9,below average
1253,Wesley Johnson,2018-19,14.1,3.4,0.352,2,0.329,1.4,0.385,0.449,0.684,3.4,below average
1279,Courtney Lee,2018-19,12.6,3.8,0.411,1.6,0.291,2.2,0.5,0.473,0.667,4,below average
1295,Jordan Loyd,2018-19,4.6,1.5,0.444,0.7,0.5,0.8,0.4,0.556,0.818,2.4,below average
1296,Timothé Luwawu-Cabarrot,2018-19,13.4,4.4,0.376,2.3,0.31,2,0.451,0.459,0.756,4.6,below average
1301,Daryl Macon,2018-19,11.3,3.4,0.37,1.4,0.455,2,0.313,0.463,0.571,3.6,below average
1302,Ian Mahinmi,2018-19,14.6,3.1,0.452,0.5,0.188,2.6,0.5,0.466,0.689,4.1,below average
1306,Jarell Martin,2018-19,7.8,2.5,0.413,1.4,0.351,1.1,0.489,0.51,0.818,2.7,below average
1307,Frank Mason III,2018-19,11.4,4.4,0.42,1.7,0.219,2.8,0.543,0.462,0.684,5.1,below average
1310,Patrick McCaw,2018-19,13.7,2.2,0.413,1,0.321,1.2,0.486,0.484,0.867,2.6,below average
1317,Ben McLemore,2018-19,8.3,3.4,0.391,2.2,0.415,1.2,0.348,0.523,0.667,3.9,below average
1322,Chimezie Metu,2018-19,5,2,0.328,0.1,0,1.9,0.339,0.328,0.765,1.8,below average
1326,Malcolm Miller,2018-19,6.7,2.6,0.423,2.1,0.476,0.5,0.2,0.615,0.75,3.5,below average
1329,Shake Milton,2018-19,13.4,4.4,0.391,2.2,0.318,2.2,0.465,0.471,0.714,4.4,below average
1332,Naz Mitrou-Long,2018-19,6,1.4,0.3,0.8,0.182,0.6,0.444,0.35,1,1.1,below average
1347,Svi Mykhailiuk,2018-19,10.5,3.3,0.329,2.1,0.326,1.2,0.333,0.432,0.6,3.2,below average
1348,Abdel Nader,2018-19,11.4,3.5,0.423,1.6,0.32,1.9,0.513,0.498,0.75,4,below average
1357,James Nunnally,2018-19,6.8,2.3,0.353,1.7,0.32,0.6,0.444,0.471,1,2.4,below average
1362,Semi Ojeleye,2018-19,10.6,2.8,0.424,1.6,0.315,1.2,0.565,0.513,0.615,3.3,below average
1370,Zaza Pachulia,2018-19,12.9,2.8,0.44,0.1,0,2.8,0.45,0.44,0.782,3.9,below average
1374,Patrick Patterson,2018-19,13.7,3.5,0.374,2.2,0.336,1.3,0.439,0.479,0.633,3.6,below average
1380,Theo Pinson,2018-19,11.7,4.1,0.342,2.6,0.261,1.5,0.481,0.425,0.864,4.5,below average
1395,Davon Reed,2018-19,4.7,1.2,0.417,0.4,0.5,0.8,0.375,0.5,0,1.2,below average
1398,Malachi Richardson,2018-19,4.7,1.3,0.31,1.1,0.32,0.2,0.25,0.448,0.8,1.4,below average
1402,Glenn Robinson III,2018-19,13,3.7,0.42,1.3,0.29,2.4,0.491,0.472,0.8,4.2,below average
1403,Jerome Robinson,2018-19,9.7,3.3,0.4,1.7,0.316,1.6,0.491,0.482,0.667,3.4,below average
1426,Anfernee Simons,2018-19,7.1,3.2,0.444,1.5,0.345,1.7,0.529,0.524,0.563,3.8,below average
1431,Jason Smith,2018-19,9.5,3,0.356,1.3,0.346,1.7,0.364,0.432,0.875,3.3,below average
1438,Edmond Sumner,2018-19,9.1,2.8,0.344,1.2,0.259,1.6,0.405,0.398,0.625,2.9,below average
1439,Caleb Swanigan,2018-19,8.5,2.5,0.34,0.3,0.143,2.2,0.37,0.349,0.667,2,below average
1443,Miloš Teodosić,2018-19,10,2.7,0.425,1.8,0.37,0.9,0.538,0.55,0.571,3.2,below average
1444,Jared Terrell,2018-19,7.9,2.8,0.308,1.2,0.235,1.6,0.364,0.359,0.5,2.2,below average
1448,Khyri Thomas,2018-19,7.5,2.7,0.319,1.3,0.286,1.3,0.353,0.391,0.636,2.3,below average
1452,Sindarius Thornwell,2018-19,4.9,0.8,0.347,0.2,0.2,0.5,0.412,0.378,0.735,1,below average
1455,Gary Trent Jr.,2018-19,7.4,3.3,0.32,1.4,0.238,1.9,0.379,0.37,0.429,2.7,below average
1467,Moritz Wagner,2018-19,10.4,4,0.415,1.8,0.286,2.2,0.521,0.48,0.811,4.8,below average
1470,Lonnie Walker IV,2018-19,6.9,2.7,0.348,0.8,0.385,1.9,0.333,0.402,0.8,2.6,below average
1472,Tyrone Wallace,2018-19,10.1,3.5,0.424,0.3,0.211,3.2,0.444,0.433,0.526,3.5,below average
1475,Julian Washburn,2018-19,14.1,2.7,0.333,1.3,0.208,1.3,0.458,0.385,0.75,2.2,below average
1476,Yuta Watanabe,2018-19,11.6,3.4,0.294,1.1,0.125,2.3,0.371,0.314,0.7,2.6,below average
1495,Guerschon Yabusele,2018-19,6.1,1.9,0.455,0.7,0.321,1.2,0.531,0.513,0.682,2.3,below average
1510,Al-Farouq Aminu,2019-20,21.1,4.8,0.291,2,0.25,2.8,0.32,0.343,0.655,4.3,below average
1511,Justin Anderson,2019-20,10.7,3.8,0.263,2.9,0.207,0.9,0.444,0.342,0.5,2.8,below average
1531,Nicolas Batum,2019-20,23,3.7,0.346,2.2,0.286,1.5,0.438,0.432,0.9,3.6,below average
1544,Goga Bitadze,2019-20,8.7,2.8,0.467,0.8,0.19,2,0.574,0.493,0.727,3.2,below average
1551,Jonah Bolden,2019-20,6.7,1.6,0.364,0.6,0,1,0.571,0.364,0.5,1.4,below average
1552,Jordan Bone,2019-20,5.3,2,0.25,1,0.2,1,0.3,0.3,0,1.2,below average
1560,Jarrell Brantley,2019-20,10.7,3.1,0.357,1.4,0.231,1.7,0.467,0.411,0.5,2.7,below average
1561,Ignas Brazdeikis,2019-20,5.9,2.4,0.273,1,0.111,1.4,0.385,0.295,0.8,1.9,below average
1565,Oshae Brissett,2019-20,7.1,1.9,0.361,0.8,0.2,1.1,0.476,0.403,0.8,1.9,below average
1566,Ryan Broekhoff,2019-20,10.6,3.5,0.373,3,0.392,0.5,0.25,0.542,0.875,4.2,below average
1570,Charlie Brown Jr.,2019-20,4,1.9,0.316,0.9,0.333,1,0.3,0.395,1,2,below average
1572,Moses Brown,2019-20,3.7,1.1,0.4,0,0,1.1,0.4,0.4,0.375,1.2,below average
1580,Deonte Burton,2019-20,9.1,3.2,0.344,1.4,0.189,1.8,0.458,0.384,0.571,2.7,below average
1582,Bruno Caboclo,2019-20,8.1,3,0.427,1.1,0.182,1.9,0.571,0.461,0.889,3,below average
1584,Vlatko Čančar,2019-20,3.2,1.1,0.4,0.4,0.167,0.6,0.556,0.433,1,1.2,below average
1586,DeMarre Carroll,2019-20,12.1,2.8,0.379,1.4,0.242,1.4,0.515,0.439,0.69,3.6,below average
1604,Antonius Cleveland,2019-20,4.2,1.3,0.286,0.3,0,1,0.364,0.286,0.6,1,below average
1605,Amir Coffey,2019-20,8.8,3,0.426,1.1,0.316,1.9,0.486,0.481,0.545,3.2,below average
1619,Troy Daniels,2019-20,11.3,4,0.387,2.8,0.348,1.1,0.481,0.511,0.625,4.3,below average
1624,Matthew Dellavedova,2019-20,14.4,3.1,0.354,1.6,0.231,1.5,0.488,0.414,0.865,3.1,below average
1638,Jared Dudley,2019-20,8.1,1.3,0.4,0.9,0.429,0.4,0.333,0.55,1,1.5,below average
1640,Carsen Edwards,2019-20,9.5,3.5,0.328,2.1,0.316,1.4,0.346,0.422,0.684,3.3,below average
1646,Jacob Evans,2019-20,14.4,4.6,0.336,1.3,0.333,3.3,0.337,0.384,0.862,4.4,below average
1653,Yogi Ferrell,2019-20,10.6,3.8,0.42,1.6,0.304,2.2,0.505,0.484,0.857,4.4,below average
1658,Melvin Frazier,2019-20,6.6,1.8,0.441,0.8,0.5,0.9,0.389,0.559,0.5,2.1,below average
1659,Michael Frazier,2019-20,11.2,2.2,0.241,1.8,0.174,0.5,0.5,0.31,0.643,2.1,below average
1660,Tim Frazier,2019-20,13.1,3.5,0.362,1.1,0.333,2.4,0.375,0.415,0.792,3.6,below average
1663,Wenyen Gabriel,2019-20,7.8,1.6,0.438,0.7,0.3,0.9,0.536,0.5,0.682,2.1,below average
1679,Treveon Graham,2019-20,16.9,4.4,0.36,2.2,0.275,2.2,0.443,0.428,0.643,4.4,below average
1688,Marko Guduric,2019-20,11,3.6,0.395,1.9,0.301,1.7,0.5,0.475,0.923,3.9,below average
1691,Devon Hall,2019-20,7.4,2.7,0.2,1.5,0.235,1.2,0.154,0.267,0.5,1.8,below average
1712,Kevin Hervey,2019-20,5.2,2.7,0.259,2,0.15,0.7,0.571,0.315,0,1.7,below average
1744,Justin James,2019-20,6.4,2.3,0.417,0.8,0.31,1.5,0.473,0.47,0.476,2.5,below average
1746,Amile Jefferson,2019-20,4.1,0.8,0.357,0,0,0.8,0.357,0.357,0.357,0.8,below average
1748,Ty Jerome,2019-20,10.6,3.6,0.336,1.6,0.28,2,0.381,0.398,0.75,3.3,below average
1749,Alize Johnson,2019-20,6.9,1.7,0.414,0.5,0.375,1.2,0.429,0.466,0.7,2,below average
1750,B.J. Johnson,2019-20,8.3,3.2,0.281,0.9,0.333,2.3,0.261,0.328,0.9,3,below average
1754,Stanley Johnson,2019-20,6,2.4,0.373,1,0.292,1.4,0.429,0.432,0.563,2.4,below average
1762,Mfiondu Kabengele,2019-20,5.3,2.7,0.438,1.7,0.45,1,0.417,0.578,1,3.5,below average
1766,Michael Kidd-Gilchrist,2019-20,11.2,2.6,0.333,0.8,0.25,1.8,0.37,0.371,0.786,2.4,below average
1767,Louis King,2019-20,6.2,2.1,0.381,1.1,0.364,1,0.4,0.476,0,2,below average
1779,Romeo Langford,2019-20,11.6,2.5,0.35,0.8,0.185,1.7,0.434,0.381,0.72,2.5,below average
1781,Vic Law,2019-20,7.8,2.3,0.333,0.9,0.143,1.4,0.455,0.361,0.333,1.9,below average
1783,T.J. Leaf,2019-20,7.9,3.1,0.419,0.6,0.278,2.4,0.456,0.448,0.438,3,below average
1792,Nassir Little,2019-20,11.9,3.1,0.43,1.2,0.237,1.9,0.554,0.477,0.636,3.6,below average
1793,Kevon Looney,2019-20,13.1,4,0.367,0.7,0.071,3.3,0.431,0.373,0.75,3.4,below average
1801,Josh Magette,2019-20,4.8,1.9,0.333,0.5,0.25,1.4,0.364,0.367,0.5,1.5,below average
1804,Terance Mann,2019-20,8.8,1.9,0.468,0.5,0.35,1.4,0.508,0.513,0.667,2.4,below average
1821,Rodney McGruder,2019-20,15.6,3.2,0.398,1.6,0.27,1.6,0.522,0.464,0.559,3.3,below average
1831,Malcolm Miller,2019-20,5.8,1,0.414,0.8,0.364,0.3,0.571,0.552,0.375,1.3,below average
1837,Adam Mokoka,2019-20,10.2,2.5,0.429,1.4,0.4,1.2,0.462,0.536,0.5,2.9,below average
1851,Džanan Musa,2019-20,12.2,4.3,0.372,2,0.244,2.4,0.479,0.427,0.75,4.8,below average
1862,Jaylen Nowell,2019-20,10.1,3.5,0.358,1.7,0.115,1.8,0.593,0.387,0.941,3.8,below average
1869,Semi Ojeleye,2019-20,14.7,2.8,0.408,1.8,0.378,1,0.464,0.531,0.875,3.4,below average
1871,Elie Okobo,2019-20,13.1,3.3,0.398,1.3,0.352,2,0.427,0.467,0.704,4,below average
1876,Miye Oni,2019-20,10.9,3.2,0.375,1.9,0.368,1.3,0.385,0.484,0.8,3.5,below average
1890,Gary Payton II,2019-20,14.9,4,0.414,1.6,0.283,2.4,0.5,0.47,0.5,3.9,below average
1892,Theo Pinson,2019-20,11.1,4.7,0.29,2.4,0.188,2.3,0.4,0.339,0.938,3.6,below average
1895,Vincent Poirier,2019-20,5.9,1.6,0.472,0.1,0.5,1.5,0.471,0.486,0.857,1.9,below average
1914,Andre Roberson,2019-20,12.4,4.1,0.276,2,0.214,2.1,0.333,0.328,0.5,2.9,below average
1918,Justin Robinson,2019-20,5.4,1.3,0.417,0.6,0.6,0.8,0.286,0.542,0,1.4,below average
1932,Admiral Schofield,2019-20,11.2,2.8,0.38,1.8,0.311,0.9,0.516,0.484,0.667,3,below average
1935,Thabo Sefolosha,2019-20,10.6,2.2,0.407,1.3,0.278,0.9,0.595,0.489,0.375,2.2,below average
1939,Iman Shumpert,2019-20,18.5,4.9,0.328,2.5,0.242,2.4,0.419,0.391,0.571,4.2,below average
1949,Zhaire Smith,2019-20,4.6,1.6,0.273,0.4,0,1.1,0.375,0.273,0.5,1.1,below average
1959,Khyri Thomas,2019-20,7.6,2.1,0.294,1.8,0.357,0.4,0,0.441,0.5,2.1,below average
1960,Lance Thomas,2019-20,14,3.3,0.348,1.9,0.308,1.4,0.4,0.435,1,3.4,below average
1964,Anthony Tolliver,2019-20,15.9,3.3,0.357,2.6,0.338,0.7,0.432,0.492,0.724,3.6,below average
1971,Evan Turner,2019-20,13.2,3.5,0.373,0.3,0,3.3,0.403,0.373,0.857,3.3,below average
1973,Jarrod Uthoff,2019-20,7.6,2.6,0.389,1.3,0.333,1.3,0.444,0.472,1,2.7,below average
1978,Gabe Vincent,2019-20,9.2,4.1,0.216,3,0.222,1.1,0.2,0.297,0,2.4,below average
1986,Tyrone Wallace,2019-20,11.4,3.1,0.318,1.1,0.067,2.1,0.448,0.33,0.647,2.9,below average
1987,Derrick Walton,2019-20,9.5,1.5,0.462,0.9,0.417,0.6,0.533,0.59,0.778,2,below average
1991,Yuta Watanabe,2019-20,5.8,1.9,0.441,0.4,0.375,1.4,0.462,0.485,0.375,2,below average
1992,Tremont Waters,2019-20,10.8,4.5,0.286,2.2,0.167,2.3,0.4,0.327,1,3.6,below average
1993,Paul Watson,2019-20,8.7,2.6,0.385,1.2,0.333,1.4,0.429,0.462,0.778,3.1,below average
1994,Quinndary Weatherspoon,2019-20,7.1,1.5,0.294,0.5,0.2,1.1,0.333,0.324,0.5,1.1,below average
2000,Grant Williams,2019-20,15.1,3.1,0.412,1.4,0.25,1.7,0.548,0.469,0.722,3.4,below average
2002,Kenrich Williams,2019-20,21.3,3.8,0.347,2.5,0.258,1.3,0.52,0.432,0.346,3.5,below average
2006,Nigel Williams-Goss,2019-20,5,1.6,0.313,0.7,0.286,0.9,0.333,0.375,1,1.4,below average
2008,D.J. Wilson,2019-20,9.8,3.6,0.394,2,0.247,1.6,0.576,0.462,0.611,3.6,below average
2023,Ty-Shon Alexander,2020-21,3.1,0.8,0.25,0.6,0.222,0.2,0.333,0.333,0.5,0.6,below average
2027,Al-Farouq Aminu,2020-21,18.9,4.3,0.384,1.6,0.216,2.7,0.484,0.424,0.818,4.4,below average
2030,Kostas Antetokounmpo,2020-21,3.7,0.7,0.3,0,0,0.7,0.3,0.3,0.462,0.8,below average
2035,Ryan Arcidiacono,2020-21,10.2,2.7,0.419,1.5,0.373,1.1,0.48,0.526,0.65,3.1,below average
2040,Udoka Azubuike,2020-21,3.8,0.6,0.444,0,0,0.6,0.444,0.444,0.8,1.1,below average
2050,Keita Bates-Diop,2020-21,8.2,2.2,0.448,0.6,0.294,1.7,0.5,0.485,0.667,2.6,below average
2062,Tyler Bey,2020-21,3.9,1.2,0.318,0.2,0.25,1,0.333,0.341,0.6,1,below average
2068,Keljin Blevins,2020-21,4.4,1.2,0.25,0.5,0.25,0.7,0.25,0.3,0,0.7,below average
2071,Bol Bol,2020-21,5,1.8,0.431,0.8,0.375,1.1,0.471,0.509,0.667,2.2,below average
2074,Isaac Bonga,2020-21,10.8,2,0.37,1.2,0.277,0.9,0.5,0.451,0.625,2,below average
2080,Jarrell Brantley,2020-21,4.9,1.9,0.481,1,0.429,0.9,0.542,0.596,1,2.3,below average
2090,Charlie Brown Jr.,2020-21,16.9,4.8,0.302,2.3,0.238,2.4,0.364,0.36,0.9,4.4,below average
2106,Devin Cannady,2020-21,9.3,3.5,0.393,2,0.375,1.5,0.417,0.5,0.857,4.3,below average
2114,Chris Chiozza,2020-21,10.5,4,0.352,1.9,0.31,2.1,0.391,0.426,0.765,4,below average
2115,Gary Clark,2020-21,16.8,3.4,0.303,2.8,0.287,0.6,0.375,0.42,0.8,3.1,below average
2119,Amir Coffey,2020-21,9,2.3,0.437,1.3,0.411,1.1,0.468,0.549,0.711,3.2,below average
2123,Quinn Cook,2020-21,6.8,3,0.426,1.1,0.423,1.8,0.429,0.507,0.875,3.3,below average
2132,Nate Darling,2020-21,3.7,1,0.286,1,0.286,0,0,0.429,1,1.3,below average
2134,Ed Davis,2020-21,13,1.9,0.432,0,0,1.9,0.432,0.432,0.833,2.1,below average
2138,Matthew Dellavedova,2020-21,17.2,4.3,0.25,1.9,0.16,2.4,0.323,0.286,1,2.8,below average
2140,Mamadi Diakite,2020-21,10.1,2.9,0.4,0.6,0.125,2.3,0.469,0.413,0.786,3.1,below average
2153,Jared Dudley,2020-21,6.8,0.8,0.222,0.5,0.333,0.3,0,0.333,0,0.5,below average
2157,Carsen Edwards,2020-21,8.9,3.6,0.423,2,0.286,1.5,0.604,0.505,0.846,4,below average
2158,CJ Elleby,2020-21,6.4,2.2,0.379,1.1,0.206,1.1,0.563,0.432,0.733,2.3,below average
2167,Terrance Ferguson,2020-21,3.8,0.5,0.143,0.4,0,0.2,0.5,0.143,0,0.2,below average
2168,Bruno Fernando,2020-21,6.8,1.3,0.409,0.1,0,1.3,0.429,0.409,0.682,1.5,below average
2174,Trent Forrest,2020-21,10.1,2.4,0.451,0.9,0.192,1.5,0.6,0.486,1,2.9,below average
2181,Wenyen Gabriel,2020-21,11.5,2.9,0.4,1.5,0.406,1.3,0.393,0.508,0.647,3.4,below average
2190,Harry Giles,2020-21,9.2,2.6,0.433,0.6,0.348,1.9,0.459,0.474,0.593,2.8,below average
2195,Brandon Goodwin,2020-21,13.2,4.7,0.377,2.2,0.311,2.6,0.433,0.448,0.651,4.9,below average
2205,Josh Green,2020-21,11.4,2.4,0.452,0.6,0.16,1.7,0.559,0.473,0.565,2.6,below average
2207,Kyle Guy,2020-21,7.6,2.8,0.33,1.5,0.283,1.4,0.381,0.403,0.8,2.8,below average
2211,Josh Hall,2020-21,16,4.7,0.303,1.8,0.108,3,0.419,0.323,0.5,4.1,below average
2222,Shaquille Harrison,2020-21,9.8,2.3,0.333,0.5,0.188,1.8,0.371,0.353,0.818,2.1,below average
2234,Nate Hinton,2020-21,4.4,2,0.357,0.9,0.211,1.1,0.478,0.405,0.7,2,below average
2246,Markus Howard,2020-21,5.5,2.9,0.377,1.8,0.277,1.1,0.537,0.462,0.778,2.8,below average
2248,Elijah Hughes,2020-21,3.6,1.7,0.333,1.3,0.348,0.4,0.286,0.467,0.75,1.7,below average
2250,Chandler Hutchison,2020-21,13.8,4.1,0.379,0.9,0.364,3.2,0.383,0.417,0.84,4.3,below average
2253,Ersan İlyasova,2020-21,8.7,3.2,0.389,2.4,0.439,0.8,0.231,0.556,1,3.8,below average
2257,Wes Iwundu,2020-21,13.1,2.5,0.333,1,0.122,1.5,0.475,0.358,0.839,2.4,below average
2263,Justin James,2020-21,8.6,3.1,0.468,1.1,0.368,2,0.521,0.532,0.583,3.9,below average
2268,Isaiah Joe,2020-21,9.3,3.2,0.361,2.6,0.368,0.7,0.333,0.508,0.75,3.7,below average
2273,Stanley Johnson,2020-21,16.5,3.8,0.382,2.2,0.328,1.6,0.458,0.479,0.8,4.4,below average
2279,Tre Jones,2020-21,7.3,2.1,0.474,0.1,0.6,2,0.466,0.494,0.895,2.5,below average
2283,Mfiondu Kabengele,2020-21,7.2,2.3,0.371,1.3,0.26,1,0.513,0.444,0.8,2.4,below average
2288,Nathan Knight,2020-21,8.5,3,0.37,1,0.182,2,0.463,0.4,0.8,3.8,below average
2289,Kevin Knox,2020-21,11,3.4,0.392,2.1,0.393,1.3,0.389,0.514,0.8,3.9,below average
2293,Rodions Kurucs,2020-21,6,1.5,0.344,1,0.286,0.5,0.455,0.438,0.75,1.5,below average
2297,Romeo Langford,2020-21,15.7,3.3,0.356,1,0.278,2.3,0.39,0.398,0.75,3.1,below average
2300,T.J. Leaf,2020-21,5,1.4,0.5,0,0,1.4,0.5,0.5,1,1.7,below average
2321,Karim Mané,2020-21,8.8,1.3,0.231,0.2,0.5,1.1,0.182,0.269,0.8,1.1,below average
2323,Nico Mannion,2020-21,12.1,3.8,0.342,2,0.367,1.8,0.315,0.439,0.821,4.1,below average
2328,Cody Martin,2020-21,16.3,3.6,0.441,1.1,0.276,2.5,0.515,0.484,0.581,4,below average
2329,Jeremiah Martin,2020-21,8.3,3.7,0.273,1.3,0.25,2.3,0.286,0.318,0.2,2.4,below average
2337,Skylar Mays,2020-21,8.2,3,0.449,1.2,0.35,1.8,0.517,0.52,0.88,3.8,below average
2344,Sean McDermott,2020-21,8.8,1.8,0.394,1.2,0.227,0.6,0.727,0.47,1,2.2,below average
2350,Nicolò Melli,2020-21,12.6,3.1,0.326,1.9,0.271,1.2,0.411,0.408,0.76,3,below average
2352,Sam Merrill,2020-21,7.8,2.4,0.444,1.6,0.447,0.8,0.44,0.59,1,3,below average
