,player,year,mp,fga,fg_perc,threepoint_att,threepoint_perc,twopoint_att,twopoint_perc,efg_perc,ft_perc,pts,class
502,Ron Baker,2017-18,13.3,2.0,0.339,1.1,0.333,0.9,0.346,0.432,0.769,2.4,below average
513,Malik Beasley,2017-18,9.4,2.9,0.41,1.3,0.341,1.5,0.469,0.489,0.667,3.2,below average
536,Tony Bradley,2017-18,3.2,1.2,0.273,0.1,0.0,1.1,0.3,0.273,1.0,0.9,below average
539,Aaron Brooks,2017-18,5.9,2.2,0.406,1.0,0.355,1.2,0.447,0.486,0.727,2.3,below average
542,Bobby Brown,2017-18,5.8,2.9,0.328,2.0,0.275,0.9,0.444,0.422,0.5,2.5,below average
544,Lorenzo Brown,2017-18,9.9,2.4,0.412,0.9,0.167,1.6,0.545,0.441,1.0,2.3,below average
546,Sterling Brown,2017-18,14.4,3.8,0.4,1.7,0.352,2.1,0.439,0.478,0.875,4.0,below average
548,Thomas Bryant,2017-18,4.8,1.4,0.381,0.7,0.1,0.7,0.636,0.405,0.556,1.5,below average
554,Bruno Caboclo,2017-18,8.9,2.6,0.29,1.4,0.176,1.2,0.429,0.339,0.833,2.2,below average
561,Michael Carter-Williams,2017-18,16.1,4.4,0.332,1.1,0.237,3.3,0.365,0.362,0.82,4.6,below average
562,Alex Caruso,2017-18,15.2,3.1,0.431,1.2,0.302,2.0,0.507,0.487,0.7,3.6,below average
572,Gian Clavell,2017-18,9.1,2.6,0.333,2.1,0.4,0.4,0.0,0.5,1.0,2.9,below average
573,Antonius Cleveland,2017-18,7.2,1.2,0.381,0.2,0.75,1.0,0.294,0.452,0.667,1.4,below average
575,Zach Collins,2017-18,15.8,4.4,0.398,1.7,0.31,2.7,0.455,0.458,0.643,4.4,below average
576,Kyle Collinsworth,2017-18,15.0,3.1,0.384,0.5,0.235,2.6,0.415,0.404,0.525,3.2,below average
601,Matthew Dellavedova,2017-18,18.7,4.0,0.362,2.1,0.372,1.9,0.351,0.457,0.926,4.3,below average
607,Damyean Dotson,2017-18,10.8,3.7,0.447,1.5,0.324,2.1,0.538,0.516,0.696,4.1,below average
608,Milton Doyle,2017-18,12.5,4.7,0.277,2.3,0.174,2.4,0.375,0.319,0.5,3.4,below average
610,Larry Drew II,2017-18,7.0,2.4,0.292,0.9,0.333,1.5,0.267,0.354,0.0,1.7,below average
612,Jared Dudley,2017-18,14.3,2.5,0.393,1.7,0.363,0.9,0.452,0.512,0.771,3.2,below average
616,Henry Ellenson,2017-18,8.7,3.8,0.363,1.6,0.333,2.3,0.384,0.432,0.862,4.0,below average
620,Tyler Ennis,2017-18,12.6,4.1,0.42,1.0,0.25,3.1,0.476,0.451,0.759,4.1,below average
621,Jawun Evans,2017-18,16.2,5.3,0.352,1.1,0.278,4.1,0.372,0.381,0.776,4.8,below average
626,Kay Felder,2017-18,8.8,4.4,0.3,1.2,0.211,3.2,0.333,0.329,0.917,3.6,below average
629,Terrance Ferguson,2017-18,12.5,2.8,0.414,2.0,0.333,0.8,0.612,0.533,0.9,3.1,below average
635,Tim Frazier,2017-18,14.2,2.9,0.395,0.9,0.304,2.0,0.44,0.445,0.767,3.0,below average
645,Marcus Georges-Hunt,2017-18,5.3,1.1,0.438,0.4,0.267,0.8,0.515,0.479,0.619,1.4,below average
676,Udonis Haslem,2017-18,5.1,1.1,0.2,0.6,0.125,0.5,0.286,0.233,0.5,0.6,below average
677,Nigel Hayes,2017-18,13.6,3.7,0.333,1.8,0.25,1.9,0.412,0.394,0.333,3.0,below average
681,Juancho Hernangómez,2017-18,11.1,3.0,0.387,2.0,0.28,1.0,0.6,0.48,0.833,3.3,below average
684,Isaiah Hicks,2017-18,13.3,4.0,0.458,0.5,0.222,3.5,0.492,0.472,0.667,4.4,below average
688,Solomon Hill,2017-18,15.6,3.4,0.268,1.8,0.19,1.7,0.35,0.317,0.5,2.4,below average
689,Darrun Hilliard,2017-18,6.8,1.4,0.263,0.4,0.0,0.9,0.385,0.263,0.857,1.1,below average
692,John Holland,2017-18,7.3,2.5,0.288,1.5,0.306,1.0,0.261,0.381,0.692,2.3,below average
699,Josh Huestis,2017-18,14.2,2.6,0.33,1.7,0.287,1.0,0.403,0.42,0.3,2.3,below average
709,Wes Iwundu,2017-18,16.5,3.5,0.427,0.7,0.196,2.8,0.488,0.447,0.723,3.7,below average
711,Demetrius Jackson,2017-18,5.3,1.2,0.389,0.5,0.143,0.7,0.545,0.417,0.5,1.1,below average
718,Richard Jefferson,2017-18,8.2,1.4,0.444,0.4,0.286,1.0,0.5,0.481,0.571,1.5,below average
732,Derrick Jones Jr.,2017-18,12.3,2.7,0.396,0.9,0.167,1.8,0.514,0.425,0.667,3.1,below average
733,Jalen Jones,2017-18,11.3,4.3,0.382,1.6,0.385,2.6,0.381,0.456,0.632,4.6,below average
742,Furkan Korkmaz,2017-18,5.7,2.0,0.286,1.2,0.294,0.8,0.273,0.375,0.5,1.6,below average
749,Shane Larkin,2017-18,14.4,4.1,0.384,1.6,0.36,2.5,0.398,0.454,0.865,4.3,below average
752,Jake Layman,2017-18,4.6,1.3,0.298,0.6,0.2,0.8,0.37,0.34,0.667,1.0,below average
753,T.J. Leaf,2017-18,8.7,2.6,0.471,0.8,0.429,1.8,0.489,0.537,0.625,2.9,below average
760,Jon Leuer,2017-18,17.0,4.5,0.417,0.4,0.0,4.1,0.455,0.417,0.867,5.4,below average
762,DeAndre Liggins,2017-18,12.5,1.8,0.377,0.9,0.358,0.9,0.396,0.467,0.4,1.7,below average
773,Josh Magette,2017-18,12.0,2.6,0.326,1.2,0.364,1.3,0.292,0.413,1.0,2.6,below average
784,Patrick McCaw,2017-18,16.9,3.9,0.409,1.4,0.238,2.5,0.503,0.451,0.765,4.0,below average
788,Chris McCullough,2017-18,4.7,2.2,0.429,0.4,0.125,1.8,0.5,0.44,0.643,2.4,below average
816,Shabazz Muhammad,2017-18,9.7,4.4,0.447,0.6,0.259,3.7,0.478,0.465,0.78,5.0,below average
821,Abdel Nader,2017-18,10.9,3.1,0.336,1.4,0.354,1.8,0.321,0.413,0.59,3.0,below average
826,Georges Niang,2017-18,3.6,1.2,0.364,0.4,0.0,0.8,0.571,0.364,0.5,1.0,below average
834,Johnny O'Bryant,2017-18,10.5,4.8,0.398,1.2,0.326,3.6,0.422,0.439,0.84,4.8,below average
837,Semi Ojeleye,2017-18,15.8,2.6,0.346,1.7,0.32,0.9,0.397,0.452,0.61,2.7,below average
846,Georgios Papagiannis,2017-18,7.2,2.5,0.429,0.0,0.0,2.5,0.429,0.429,0.0,2.1,below average
850,Patrick Patterson,2017-18,15.5,3.2,0.398,2.1,0.386,1.2,0.421,0.523,0.87,3.9,below average
851,Brandon Paul,2017-18,9.0,2.0,0.433,0.8,0.278,1.1,0.548,0.492,0.512,2.3,below average
856,Gary Payton II,2017-18,9.6,3.2,0.405,1.1,0.24,2.1,0.49,0.446,0.333,3.0,below average
857,London Perrantes,2017-18,4.7,0.9,0.154,0.2,0.0,0.7,0.2,0.154,0.6,0.5,below average
858,Alec Peters,2017-18,11.3,3.7,0.378,2.9,0.31,0.8,0.625,0.5,0.8,4.1,below average
859,Marshall Plumlee,2017-18,6.5,0.4,0.333,0.0,0.0,0.4,0.333,0.333,0.75,1.8,below average
863,Quincy Pondexter,2017-18,8.5,2.1,0.286,1.0,0.136,1.2,0.407,0.316,0.824,2.0,below average
869,Alex Poythress,2017-18,4.2,1.0,0.423,0.4,0.364,0.6,0.467,0.5,0.0,1.0,below average
873,Zhou Qi,2017-18,6.9,1.8,0.188,1.1,0.105,0.7,0.308,0.219,0.667,1.2,below average
880,Davon Reed,2017-18,11.5,3.6,0.289,1.8,0.289,1.8,0.289,0.362,0.667,3.0,below average
883,Malachi Richardson,2017-18,12.5,3.5,0.333,1.5,0.3,1.9,0.36,0.4,0.773,3.4,below average
901,Ramon Sessions,2017-18,14.0,4.2,0.359,0.9,0.308,3.3,0.374,0.393,0.772,4.9,below average
902,Iman Shumpert,2017-18,19.7,4.1,0.379,1.9,0.269,2.3,0.469,0.44,0.733,4.4,below average
907,Kyle Singler,2017-18,4.9,1.8,0.333,0.4,0.4,1.3,0.313,0.381,0.538,1.9,below average
912,Jason Smith,2017-18,8.6,3.5,0.391,1.0,0.125,2.5,0.494,0.409,0.905,3.4,below average
916,Nik Stauskas,2017-18,12.8,3.8,0.39,2.4,0.4,1.3,0.37,0.519,0.724,4.4,below average
919,Julyan Stone,2017-18,7.6,0.6,0.462,0.6,0.462,0.0,0.0,0.692,0.5,0.8,below average
920,Caleb Swanigan,2017-18,7.0,2.2,0.4,0.3,0.125,1.9,0.442,0.408,0.667,2.3,below average
928,Jason Terry,2017-18,16.0,3.0,0.383,2.3,0.348,0.8,0.487,0.513,0.889,3.3,below average
931,Lance Thomas,2017-18,18.5,3.7,0.382,1.7,0.403,2.0,0.364,0.476,0.83,4.1,below average
934,Sindarius Thornwell,2017-18,15.8,3.2,0.429,0.8,0.377,2.4,0.448,0.479,0.67,3.9,below average
945,Rashad Vaughn,2017-18,7.6,2.0,0.411,1.3,0.378,0.7,0.474,0.536,0.667,2.3,below average
953,Derrick Walton,2017-18,9.2,1.6,0.32,1.1,0.412,0.5,0.125,0.46,1.0,1.8,below average
956,Travis Wear,2017-18,13.4,4.2,0.347,2.8,0.362,1.5,0.32,0.465,1.0,4.4,below average
957,James Webb III,2017-18,12.0,2.4,0.25,1.9,0.211,0.5,0.4,0.333,0.0,1.6,below average
958,Briante Weber,2017-18,13.2,2.4,0.442,0.6,0.364,1.8,0.469,0.488,0.8,2.8,below average
961,Andrew White,2017-18,13.9,4.9,0.342,3.3,0.367,1.6,0.292,0.466,0.25,4.6,below average
962,Derrick White,2017-18,8.2,1.9,0.485,0.8,0.615,1.2,0.4,0.606,0.7,3.2,below average
968,Damien Wilkins,2017-18,8.0,2.1,0.333,0.9,0.222,1.1,0.429,0.385,0.75,1.7,below average
978,Jeff Withey,2017-18,4.3,1.8,0.375,1.1,0.2,0.7,0.667,0.438,0.5,1.7,below average
982,Guerschon Yabusele,2017-18,7.1,1.8,0.426,1.1,0.324,0.7,0.583,0.525,0.682,2.4,below average
984,Joe Young,2017-18,10.5,3.5,0.43,1.2,0.379,2.3,0.458,0.497,0.759,3.9,below average
989,Paul Zipser,2017-18,15.3,4.3,0.346,2.0,0.336,2.3,0.355,0.425,0.76,4.0,below average
993,Quincy Acy,2018-19,12.3,1.8,0.222,1.5,0.133,0.3,0.667,0.278,0.7,1.7,below average
994,Jaylen Adams,2018-19,12.6,3.2,0.345,2.2,0.338,1.1,0.361,0.459,0.778,3.2,below average
997,Deng Adel,2018-19,10.2,1.9,0.306,1.2,0.261,0.7,0.385,0.389,1.0,1.7,below average
998,DeVaughn Akoon-Purcell,2018-19,3.1,1.4,0.3,0.6,0.0,0.9,0.5,0.3,0.5,1.0,below average
1000,Rawle Alkins,2018-19,12.0,3.9,0.333,1.2,0.25,2.7,0.37,0.372,0.667,3.7,below average
1005,Justin Anderson,2018-19,9.6,3.3,0.408,1.6,0.312,1.7,0.5,0.484,0.743,3.7,below average
1007,Ryan Anderson,2018-19,12.9,2.8,0.304,1.6,0.225,1.2,0.414,0.37,0.75,2.5,below average
1018,Ron Baker,2018-19,10.1,1.3,0.2,0.9,0.077,0.5,0.429,0.225,0.833,0.9,below average
1019,Wade Baldwin,2018-19,5.9,2.1,0.303,0.6,0.222,1.5,0.333,0.333,0.727,1.9,below average
1037,Dairis Bertāns,2018-19,13.9,3.9,0.255,2.8,0.294,1.1,0.154,0.362,0.0,2.8,below average
1050,Isaac Bonga,2018-19,5.5,1.5,0.152,0.4,0.0,1.1,0.2,0.152,0.6,0.9,below average
1052,Chris Boucher,2018-19,5.8,2.7,0.447,1.3,0.324,1.4,0.564,0.526,0.867,3.3,below average
1058,Isaiah Briscoe,2018-19,14.3,3.5,0.399,0.9,0.324,2.7,0.423,0.438,0.577,3.5,below average
1065,Lorenzo Brown,2018-19,8.2,2.7,0.324,1.1,0.214,1.7,0.395,0.366,1.0,2.1,below average
1073,Deonte Burton,2018-19,7.5,2.6,0.402,0.8,0.296,1.7,0.455,0.451,0.667,2.6,below average
1076,José Calderón,2018-19,12.9,2.4,0.375,1.2,0.246,1.3,0.492,0.433,0.818,2.3,below average
1081,Jevon Carter,2018-19,14.8,4.7,0.303,2.6,0.333,2.1,0.265,0.395,0.813,4.4,below average
1084,Michael Carter-Williams,2018-19,13.3,4.4,0.374,1.4,0.263,3.0,0.424,0.415,0.604,4.8,below average
1089,Tyler Cavanaugh,2018-19,3.5,0.9,0.3,0.5,0.2,0.5,0.4,0.35,1.0,0.8,below average
1092,Chris Chiozza,2018-19,4.7,1.1,0.25,0.7,0.4,0.4,0.0,0.375,0.0,0.9,below average
1093,Marquese Chriss,2018-19,11.6,4.2,0.372,1.7,0.222,2.5,0.472,0.417,0.711,4.2,below average
1094,Gary Clark,2018-19,12.6,3.0,0.331,2.7,0.297,0.3,0.692,0.467,1.0,2.9,below average
1100,Bonzie Colson,2018-19,12.3,4.9,0.333,2.6,0.238,2.3,0.444,0.397,0.889,4.9,below average
1125,Hamidou Diallo,2018-19,10.3,3.2,0.455,0.5,0.167,2.8,0.504,0.467,0.61,3.7,below average
1144,Jacob Evans,2018-19,6.8,1.8,0.34,0.5,0.267,1.3,0.368,0.377,0.0,1.3,below average
1145,Jawun Evans,2018-19,8.1,1.8,0.214,0.4,0.0,1.4,0.273,0.214,0.0,0.8,below average
1151,Raymond Felton,2018-19,11.5,4.1,0.407,1.8,0.328,2.2,0.473,0.481,0.923,4.3,below average
1158,Melvin Frazier,2018-19,4.4,2.1,0.333,0.6,0.0,1.5,0.467,0.333,0.25,1.5,below average
1162,Channing Frye,2018-19,9.5,3.3,0.368,2.2,0.405,1.1,0.289,0.504,0.786,3.6,below average
1168,Pau Gasol,2018-19,12.0,3.1,0.447,0.4,0.462,2.7,0.444,0.479,0.7,3.9,below average
1175,Brandon Goodwin,2018-19,3.6,1.4,0.261,0.4,0.333,1.1,0.235,0.304,0.818,1.4,below average
1179,Devonte' Graham,2018-19,14.7,4.7,0.343,2.6,0.281,2.1,0.421,0.421,0.761,4.7,below average
1190,Daniel Hamilton,2018-19,10.7,3.2,0.383,1.2,0.348,1.9,0.405,0.45,0.5,3.0,below average
1199,Andrew Harrison,2018-19,11.0,3.1,0.302,1.5,0.2,1.6,0.393,0.349,0.944,3.2,below average
1202,Isaiah Hartenstein,2018-19,7.9,1.5,0.488,0.2,0.333,1.3,0.514,0.512,0.786,1.9,below average
1203,Udonis Haslem,2018-19,7.4,3.3,0.333,1.2,0.0,2.1,0.524,0.333,0.75,2.5,below average
1246,Alize Johnson,2018-19,4.6,1.1,0.25,0.1,0.5,1.0,0.214,0.281,0.5,0.9,below average
1252,Wesley Johnson,2018-19,14.1,3.4,0.352,2.0,0.329,1.4,0.385,0.449,0.684,3.4,below average
1278,Courtney Lee,2018-19,12.6,3.8,0.411,1.6,0.291,2.2,0.5,0.473,0.667,4.0,below average
1294,Jordan Loyd,2018-19,4.6,1.5,0.444,0.7,0.5,0.8,0.4,0.556,0.818,2.4,below average
1295,Timothé Luwawu-Cabarrot,2018-19,13.4,4.4,0.376,2.3,0.31,2.0,0.451,0.459,0.756,4.6,below average
1300,Daryl Macon,2018-19,11.3,3.4,0.37,1.4,0.455,2.0,0.313,0.463,0.571,3.6,below average
1301,Ian Mahinmi,2018-19,14.6,3.1,0.452,0.5,0.188,2.6,0.5,0.466,0.689,4.1,below average
1305,Jarell Martin,2018-19,7.8,2.5,0.413,1.4,0.351,1.1,0.489,0.51,0.818,2.7,below average
1306,Frank Mason III,2018-19,11.4,4.4,0.42,1.7,0.219,2.8,0.543,0.462,0.684,5.1,below average
1309,Patrick McCaw,2018-19,13.7,2.2,0.413,1.0,0.321,1.2,0.486,0.484,0.867,2.6,below average
1316,Ben McLemore,2018-19,8.3,3.4,0.391,2.2,0.415,1.2,0.348,0.523,0.667,3.9,below average
1321,Chimezie Metu,2018-19,5.0,2.0,0.328,0.1,0.0,1.9,0.339,0.328,0.765,1.8,below average
1325,Malcolm Miller,2018-19,6.7,2.6,0.423,2.1,0.476,0.5,0.2,0.615,0.75,3.5,below average
1328,Shake Milton,2018-19,13.4,4.4,0.391,2.2,0.318,2.2,0.465,0.471,0.714,4.4,below average
1331,Naz Mitrou-Long,2018-19,6.0,1.4,0.3,0.8,0.182,0.6,0.444,0.35,1.0,1.1,below average
1346,Svi Mykhailiuk,2018-19,10.5,3.3,0.329,2.1,0.326,1.2,0.333,0.432,0.6,3.2,below average
1347,Abdel Nader,2018-19,11.4,3.5,0.423,1.6,0.32,1.9,0.513,0.498,0.75,4.0,below average
1356,James Nunnally,2018-19,6.8,2.3,0.353,1.7,0.32,0.6,0.444,0.471,1.0,2.4,below average
1361,Semi Ojeleye,2018-19,10.6,2.8,0.424,1.6,0.315,1.2,0.565,0.513,0.615,3.3,below average
1369,Zaza Pachulia,2018-19,12.9,2.8,0.44,0.1,0.0,2.8,0.45,0.44,0.782,3.9,below average
1373,Patrick Patterson,2018-19,13.7,3.5,0.374,2.2,0.336,1.3,0.439,0.479,0.633,3.6,below average
1379,Theo Pinson,2018-19,11.7,4.1,0.342,2.6,0.261,1.5,0.481,0.425,0.864,4.5,below average
1394,Davon Reed,2018-19,4.7,1.2,0.417,0.4,0.5,0.8,0.375,0.5,0.0,1.2,below average
1397,Malachi Richardson,2018-19,4.7,1.3,0.31,1.1,0.32,0.2,0.25,0.448,0.8,1.4,below average
1401,Glenn Robinson III,2018-19,13.0,3.7,0.42,1.3,0.29,2.4,0.491,0.472,0.8,4.2,below average
1402,Jerome Robinson,2018-19,9.7,3.3,0.4,1.7,0.316,1.6,0.491,0.482,0.667,3.4,below average
1425,Anfernee Simons,2018-19,7.1,3.2,0.444,1.5,0.345,1.7,0.529,0.524,0.563,3.8,below average
1430,Jason Smith,2018-19,9.5,3.0,0.356,1.3,0.346,1.7,0.364,0.432,0.875,3.3,below average
1437,Edmond Sumner,2018-19,9.1,2.8,0.344,1.2,0.259,1.6,0.405,0.398,0.625,2.9,below average
1438,Caleb Swanigan,2018-19,8.5,2.5,0.34,0.3,0.143,2.2,0.37,0.349,0.667,2.0,below average
1442,Miloš Teodosić,2018-19,10.0,2.7,0.425,1.8,0.37,0.9,0.538,0.55,0.571,3.2,below average
1443,Jared Terrell,2018-19,7.9,2.8,0.308,1.2,0.235,1.6,0.364,0.359,0.5,2.2,below average
1447,Khyri Thomas,2018-19,7.5,2.7,0.319,1.3,0.286,1.3,0.353,0.391,0.636,2.3,below average
1451,Sindarius Thornwell,2018-19,4.9,0.8,0.347,0.2,0.2,0.5,0.412,0.378,0.735,1.0,below average
1454,Gary Trent Jr.,2018-19,7.4,3.3,0.32,1.4,0.238,1.9,0.379,0.37,0.429,2.7,below average
1466,Moritz Wagner,2018-19,10.4,4.0,0.415,1.8,0.286,2.2,0.521,0.48,0.811,4.8,below average
1469,Lonnie Walker IV,2018-19,6.9,2.7,0.348,0.8,0.385,1.9,0.333,0.402,0.8,2.6,below average
1471,Tyrone Wallace,2018-19,10.1,3.5,0.424,0.3,0.211,3.2,0.444,0.433,0.526,3.5,below average
1474,Julian Washburn,2018-19,14.1,2.7,0.333,1.3,0.208,1.3,0.458,0.385,0.75,2.2,below average
1475,Yuta Watanabe,2018-19,11.6,3.4,0.294,1.1,0.125,2.3,0.371,0.314,0.7,2.6,below average
1494,Guerschon Yabusele,2018-19,6.1,1.9,0.455,0.7,0.321,1.2,0.531,0.513,0.682,2.3,below average
1509,Al-Farouq Aminu,2019-20,21.1,4.8,0.291,2.0,0.25,2.8,0.32,0.343,0.655,4.3,below average
1510,Justin Anderson,2019-20,10.7,3.8,0.263,2.9,0.207,0.9,0.444,0.342,0.5,2.8,below average
1530,Nicolas Batum,2019-20,23.0,3.7,0.346,2.2,0.286,1.5,0.438,0.432,0.9,3.6,below average
1543,Goga Bitadze,2019-20,8.7,2.8,0.467,0.8,0.19,2.0,0.574,0.493,0.727,3.2,below average
1550,Jonah Bolden,2019-20,6.7,1.6,0.364,0.6,0.0,1.0,0.571,0.364,0.5,1.4,below average
1551,Jordan Bone,2019-20,5.3,2.0,0.25,1.0,0.2,1.0,0.3,0.3,0.0,1.2,below average
1559,Jarrell Brantley,2019-20,10.7,3.1,0.357,1.4,0.231,1.7,0.467,0.411,0.5,2.7,below average
1560,Ignas Brazdeikis,2019-20,5.9,2.4,0.273,1.0,0.111,1.4,0.385,0.295,0.8,1.9,below average
1564,Oshae Brissett,2019-20,7.1,1.9,0.361,0.8,0.2,1.1,0.476,0.403,0.8,1.9,below average
1565,Ryan Broekhoff,2019-20,10.6,3.5,0.373,3.0,0.392,0.5,0.25,0.542,0.875,4.2,below average
1569,Charlie Brown Jr.,2019-20,4.0,1.9,0.316,0.9,0.333,1.0,0.3,0.395,1.0,2.0,below average
1571,Moses Brown,2019-20,3.7,1.1,0.4,0.0,0.0,1.1,0.4,0.4,0.375,1.2,below average
1579,Deonte Burton,2019-20,9.1,3.2,0.344,1.4,0.189,1.8,0.458,0.384,0.571,2.7,below average
1581,Bruno Caboclo,2019-20,8.1,3.0,0.427,1.1,0.182,1.9,0.571,0.461,0.889,3.0,below average
1583,Vlatko Čančar,2019-20,3.2,1.1,0.4,0.4,0.167,0.6,0.556,0.433,1.0,1.2,below average
1585,DeMarre Carroll,2019-20,12.1,2.8,0.379,1.4,0.242,1.4,0.515,0.439,0.69,3.6,below average
1603,Antonius Cleveland,2019-20,4.2,1.3,0.286,0.3,0.0,1.0,0.364,0.286,0.6,1.0,below average
1604,Amir Coffey,2019-20,8.8,3.0,0.426,1.1,0.316,1.9,0.486,0.481,0.545,3.2,below average
1618,Troy Daniels,2019-20,11.3,4.0,0.387,2.8,0.348,1.1,0.481,0.511,0.625,4.3,below average
1623,Matthew Dellavedova,2019-20,14.4,3.1,0.354,1.6,0.231,1.5,0.488,0.414,0.865,3.1,below average
1637,Jared Dudley,2019-20,8.1,1.3,0.4,0.9,0.429,0.4,0.333,0.55,1.0,1.5,below average
1639,Carsen Edwards,2019-20,9.5,3.5,0.328,2.1,0.316,1.4,0.346,0.422,0.684,3.3,below average
1645,Jacob Evans,2019-20,14.4,4.6,0.336,1.3,0.333,3.3,0.337,0.384,0.862,4.4,below average
1652,Yogi Ferrell,2019-20,10.6,3.8,0.42,1.6,0.304,2.2,0.505,0.484,0.857,4.4,below average
1657,Melvin Frazier,2019-20,6.6,1.8,0.441,0.8,0.5,0.9,0.389,0.559,0.5,2.1,below average
1658,Michael Frazier,2019-20,11.2,2.2,0.241,1.8,0.174,0.5,0.5,0.31,0.643,2.1,below average
1659,Tim Frazier,2019-20,13.1,3.5,0.362,1.1,0.333,2.4,0.375,0.415,0.792,3.6,below average
1662,Wenyen Gabriel,2019-20,7.8,1.6,0.438,0.7,0.3,0.9,0.536,0.5,0.682,2.1,below average
1678,Treveon Graham,2019-20,16.9,4.4,0.36,2.2,0.275,2.2,0.443,0.428,0.643,4.4,below average
1687,Marko Guduric,2019-20,11.0,3.6,0.395,1.9,0.301,1.7,0.5,0.475,0.923,3.9,below average
1690,Devon Hall,2019-20,7.4,2.7,0.2,1.5,0.235,1.2,0.154,0.267,0.5,1.8,below average
1711,Kevin Hervey,2019-20,5.2,2.7,0.259,2.0,0.15,0.7,0.571,0.315,0.0,1.7,below average
1743,Justin James,2019-20,6.4,2.3,0.417,0.8,0.31,1.5,0.473,0.47,0.476,2.5,below average
1745,Amile Jefferson,2019-20,4.1,0.8,0.357,0.0,0.0,0.8,0.357,0.357,0.357,0.8,below average
1747,Ty Jerome,2019-20,10.6,3.6,0.336,1.6,0.28,2.0,0.381,0.398,0.75,3.3,below average
1748,Alize Johnson,2019-20,6.9,1.7,0.414,0.5,0.375,1.2,0.429,0.466,0.7,2.0,below average
1749,B.J. Johnson,2019-20,8.3,3.2,0.281,0.9,0.333,2.3,0.261,0.328,0.9,3.0,below average
1753,Stanley Johnson,2019-20,6.0,2.4,0.373,1.0,0.292,1.4,0.429,0.432,0.563,2.4,below average
1761,Mfiondu Kabengele,2019-20,5.3,2.7,0.438,1.7,0.45,1.0,0.417,0.578,1.0,3.5,below average
1765,Michael Kidd-Gilchrist,2019-20,11.2,2.6,0.333,0.8,0.25,1.8,0.37,0.371,0.786,2.4,below average
1766,Louis King,2019-20,6.2,2.1,0.381,1.1,0.364,1.0,0.4,0.476,0.0,2.0,below average
1778,Romeo Langford,2019-20,11.6,2.5,0.35,0.8,0.185,1.7,0.434,0.381,0.72,2.5,below average
1780,Vic Law,2019-20,7.8,2.3,0.333,0.9,0.143,1.4,0.455,0.361,0.333,1.9,below average
1782,T.J. Leaf,2019-20,7.9,3.1,0.419,0.6,0.278,2.4,0.456,0.448,0.438,3.0,below average
1791,Nassir Little,2019-20,11.9,3.1,0.43,1.2,0.237,1.9,0.554,0.477,0.636,3.6,below average
1792,Kevon Looney,2019-20,13.1,4.0,0.367,0.7,0.071,3.3,0.431,0.373,0.75,3.4,below average
1800,Josh Magette,2019-20,4.8,1.9,0.333,0.5,0.25,1.4,0.364,0.367,0.5,1.5,below average
1803,Terance Mann,2019-20,8.8,1.9,0.468,0.5,0.35,1.4,0.508,0.513,0.667,2.4,below average
1820,Rodney McGruder,2019-20,15.6,3.2,0.398,1.6,0.27,1.6,0.522,0.464,0.559,3.3,below average
1830,Malcolm Miller,2019-20,5.8,1.0,0.414,0.8,0.364,0.3,0.571,0.552,0.375,1.3,below average
1836,Adam Mokoka,2019-20,10.2,2.5,0.429,1.4,0.4,1.2,0.462,0.536,0.5,2.9,below average
1850,Džanan Musa,2019-20,12.2,4.3,0.372,2.0,0.244,2.4,0.479,0.427,0.75,4.8,below average
1861,Jaylen Nowell,2019-20,10.1,3.5,0.358,1.7,0.115,1.8,0.593,0.387,0.941,3.8,below average
1868,Semi Ojeleye,2019-20,14.7,2.8,0.408,1.8,0.378,1.0,0.464,0.531,0.875,3.4,below average
1870,Elie Okobo,2019-20,13.1,3.3,0.398,1.3,0.352,2.0,0.427,0.467,0.704,4.0,below average
1875,Miye Oni,2019-20,10.9,3.2,0.375,1.9,0.368,1.3,0.385,0.484,0.8,3.5,below average
1889,Gary Payton II,2019-20,14.9,4.0,0.414,1.6,0.283,2.4,0.5,0.47,0.5,3.9,below average
1891,Theo Pinson,2019-20,11.1,4.7,0.29,2.4,0.188,2.3,0.4,0.339,0.938,3.6,below average
1894,Vincent Poirier,2019-20,5.9,1.6,0.472,0.1,0.5,1.5,0.471,0.486,0.857,1.9,below average
1913,Andre Roberson,2019-20,12.4,4.1,0.276,2.0,0.214,2.1,0.333,0.328,0.5,2.9,below average
1917,Justin Robinson,2019-20,5.4,1.3,0.417,0.6,0.6,0.8,0.286,0.542,0.0,1.4,below average
1931,Admiral Schofield,2019-20,11.2,2.8,0.38,1.8,0.311,0.9,0.516,0.484,0.667,3.0,below average
1934,Thabo Sefolosha,2019-20,10.6,2.2,0.407,1.3,0.278,0.9,0.595,0.489,0.375,2.2,below average
1938,Iman Shumpert,2019-20,18.5,4.9,0.328,2.5,0.242,2.4,0.419,0.391,0.571,4.2,below average
1948,Zhaire Smith,2019-20,4.6,1.6,0.273,0.4,0.0,1.1,0.375,0.273,0.5,1.1,below average
1958,Khyri Thomas,2019-20,7.6,2.1,0.294,1.8,0.357,0.4,0.0,0.441,0.5,2.1,below average
1959,Lance Thomas,2019-20,14.0,3.3,0.348,1.9,0.308,1.4,0.4,0.435,1.0,3.4,below average
1963,Anthony Tolliver,2019-20,15.9,3.3,0.357,2.6,0.338,0.7,0.432,0.492,0.724,3.6,below average
1970,Evan Turner,2019-20,13.2,3.5,0.373,0.3,0.0,3.3,0.403,0.373,0.857,3.3,below average
