,id,player,u_player,vorp,per,bpm
1056,1092,Mikal Bridges,Mikal Bridges 2018-19,0.3,10.8,-1.6
1057,1093,Miles Bridges,Miles Bridges 2018-19,0.5,13.1,-0.8
1058,1094,Isaiah Briscoe,Isaiah Briscoe 2018-19,-0.4,6.7,-5.0
1059,1095,Ryan Broekhoff,Ryan Broekhoff 2018-19,0.1,10.7,-1.0
1060,1096,Malcolm Brogdon,Malcolm Brogdon 2018-19,1.9,17.8,2.2
1061,1097,Dillon Brooks,Dillon Brooks 2018-19,-0.4,7.6,-6.3
1062,1098,MarShon Brooks,MarShon Brooks 2018-19,-0.1,11.6,-3.0
1063,1099,Bruce Brown,Bruce Brown 2018-19,-0.5,6.9,-3.3
1064,1100,Jaylen Brown,Jaylen Brown 2018-19,0.0,13.5,-2.1
1065,1101,Lorenzo Brown,Lorenzo Brown 2018-19,-0.1,6.3,-3.5
1066,1102,Sterling Brown,Sterling Brown 2018-19,0.1,10.9,-1.5
1067,1103,Troy Brown Jr.,Troy Brown Jr. 2018-19,-0.1,11.1,-2.7
1068,1104,Jalen Brunson,Jalen Brunson 2018-19,0.1,12.8,-1.7
1069,1105,Thomas Bryant,Thomas Bryant 2018-19,1.5,21.0,2.0
1070,1106,Reggie Bullock,Reggie Bullock 2018-19,0.4,10.5,-1.1
1071,1107,Trey Burke,Trey Burke 2018-19,0.6,16.5,0.1
1072,1108,Alec Burks,Alec Burks 2018-19,0.3,12.7,-1.2
1073,1109,Deonte Burton,Deonte Burton 2018-19,-0.1,7.0,-4.3
1074,1110,Jimmy Butler,Jimmy Butler 2018-19,3.2,20.2,3.7
1075,1111,Bruno Caboclo,Bruno Caboclo 2018-19,0.2,12.4,-1.1
1076,1112,José Calderón,José Calderón 2018-19,-0.3,7.1,-3.9
1077,1113,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope 2018-19,0.8,12.9,-0.5
1078,1114,Isaiah Canaan,Isaiah Canaan 2018-19,-0.3,8.0,-4.1
1079,1115,Clint Capela,Clint Capela 2018-19,2.8,23.8,3.0
1080,1116,DeMarre Carroll,DeMarre Carroll 2018-19,0.2,12.1,-1.5
1081,1117,Jevon Carter,Jevon Carter 2018-19,-0.3,7.8,-4.0
1082,1118,Vince Carter,Vince Carter 2018-19,0.5,11.8,-0.7
1083,1119,Wendell Carter Jr.,Wendell Carter Jr. 2018-19,0.1,15.2,-1.6
1084,1120,Michael Carter-Williams,Michael Carter-Williams 2018-19,0.3,14.7,0.8
1085,1121,Alex Caruso,Alex Caruso 2018-19,0.2,13.9,-0.2
1086,1122,Omri Casspi,Omri Casspi 2018-19,0.3,15.7,0.4
1087,1123,Willie Cauley-Stein,Willie Cauley-Stein 2018-19,1.8,18.0,1.2
1088,1124,Troy Caupain,Troy Caupain 2018-19,0.1,30.7,13.3
1089,1125,Tyler Cavanaugh,Tyler Cavanaugh 2018-19,-0.1,5.0,-8.4
1090,1126,Tyson Chandler,Tyson Chandler 2018-19,0.0,11.2,-2.1
1091,1127,Wilson Chandler,Wilson Chandler 2018-19,-0.2,8.5,-2.8
1092,1129,Chris Chiozza,Chris Chiozza 2018-19,0.0,7.0,-1.3
1093,1130,Marquese Chriss,Marquese Chriss 2018-19,-0.7,9.2,-7.5
1094,1131,Gary Clark,Gary Clark 2018-19,0.2,9.2,-0.7
1095,1132,Ian Clark,Ian Clark 2018-19,-0.8,8.3,-5.1
1096,1133,Jordan Clarkson,Jordan Clarkson 2018-19,0.8,16.8,-0.5
1097,1134,John Collins,John Collins 2018-19,1.3,21.8,0.9
1098,1135,Zach Collins,Zach Collins 2018-19,0.3,13.5,-1.2
1099,1136,Darren Collison,Darren Collison 2018-19,2.1,16.7,1.8
1100,1137,Bonzie Colson,Bonzie Colson 2018-19,0.0,12.9,-3.5
1101,1138,Mike Conley,Mike Conley 2018-19,3.9,21.4,4.7
1102,1139,Pat Connaughton,Pat Connaughton 2018-19,1.0,13.6,1.2
1103,1140,Quinn Cook,Quinn Cook 2018-19,0.0,13.1,-2.1
1104,1141,DeMarcus Cousins,DeMarcus Cousins 2018-19,1.0,21.4,3.0
1105,1142,Robert Covington,Robert Covington 2018-19,1.1,13.3,1.6
1106,1143,Allen Crabbe,Allen Crabbe 2018-19,-0.2,7.7,-2.8
1107,1144,Torrey Craig,Torrey Craig 2018-19,0.0,10.4,-1.9
1108,1145,Jamal Crawford,Jamal Crawford 2018-19,-0.6,11.7,-3.9
1109,1146,Mitch Creek,Mitch Creek 2018-19,0.1,20.2,3.5
1110,1147,Jae Crowder,Jae Crowder 2018-19,1.2,12.1,0.3
1111,1148,Dante Cunningham,Dante Cunningham 2018-19,0.3,10.2,-0.6
1112,1149,Seth Curry,Seth Curry 2018-19,0.3,11.4,-1.0
1113,1150,Stephen Curry,Stephen Curry 2018-19,5.1,24.4,6.6
1114,1151,Troy Daniels,Troy Daniels 2018-19,-0.3,9.8,-3.7
1115,1152,Anthony Davis,Anthony Davis 2018-19,5.3,30.3,9.4
1116,1153,Deyonta Davis,Deyonta Davis 2018-19,0.0,15.6,-2.0
1117,1154,Ed Davis,Ed Davis 2018-19,0.7,17.3,0.0
1118,1156,Dewayne Dedmon,Dewayne Dedmon 2018-19,1.0,16.0,0.5
1119,1157,Sam Dekker,Sam Dekker 2018-19,0.1,13.3,-1.8
1120,1159,Matthew Dellavedova,Matthew Dellavedova 2018-19,-0.5,11.1,-4.4
1121,1160,Luol Deng,Luol Deng 2018-19,0.2,14.6,0.0
1122,1161,DeMar DeRozan,DeMar DeRozan 2018-19,2.2,19.6,1.1
1123,1162,Marcus Derrickson,Marcus Derrickson 2018-19,0.0,19.4,-2.7
1124,1163,Cheick Diallo,Cheick Diallo 2018-19,0.2,17.5,-0.9
1125,1164,Hamidou Diallo,Hamidou Diallo 2018-19,-0.3,10.1,-4.2
1126,1165,Gorgui Dieng,Gorgui Dieng 2018-19,0.7,18.1,0.6
1127,1166,Spencer Dinwiddie,Spencer Dinwiddie 2018-19,1.3,16.3,0.6
1128,1167,Donte DiVincenzo,Donte DiVincenzo 2018-19,0.0,9.1,-2.2
1129,1168,Luka Dončić,Luka Dončić 2018-19,3.4,19.6,3.9
1130,1169,Tyler Dorsey,Tyler Dorsey 2018-19,-0.3,11.2,-3.5
1131,1170,Damyean Dotson,Damyean Dotson 2018-19,-0.3,10.8,-2.6
1132,1171,PJ Dozier,PJ Dozier 2018-19,0.0,16.0,-2.0
1133,1172,Goran Dragić,Goran Dragić 2018-19,0.2,13.9,-1.1
1134,1173,Andre Drummond,Andre Drummond 2018-19,2.7,23.4,2.1
1135,1174,Jared Dudley,Jared Dudley 2018-19,0.1,7.8,-1.8
1136,1175,Kris Dunn,Kris Dunn 2018-19,-0.2,12.4,-2.7
1137,1176,Kevin Durant,Kevin Durant 2018-19,5.1,24.2,5.5
1138,1177,Trevon Duval,Trevon Duval 2018-19,0.0,38.3,24.4
1139,1179,Henry Ellenson,Henry Ellenson 2018-19,0.0,13.1,-1.5
1140,1180,Wayne Ellington,Wayne Ellington 2018-19,0.7,11.8,0.0
1141,1181,Joel Embiid,Joel Embiid 2018-19,3.8,26.1,4.9
1142,1182,James Ennis III,James Ennis III 2018-19,0.1,11.0,-1.5
1143,1183,Drew Eubanks,Drew Eubanks 2018-19,0.0,15.1,-1.3
1144,1184,Jacob Evans,Jacob Evans 2018-19,-0.3,3.5,-8.2
1145,1185,Jawun Evans,Jawun Evans 2018-19,-0.1,0.1,-10.3
1146,1186,Tyreke Evans,Tyreke Evans 2018-19,-0.2,11.5,-2.7
1147,1187,Dante Exum,Dante Exum 2018-19,0.0,11.2,-2.1
1148,1188,Kenneth Faried,Kenneth Faried 2018-19,0.3,21.6,-0.2
1149,1189,Derrick Favors,Derrick Favors 2018-19,2.4,21.8,3.3
1150,1190,Cristiano Felício,Cristiano Felício 2018-19,-0.4,13.4,-4.1
1151,1191,Raymond Felton,Raymond Felton 2018-19,0.1,11.2,-1.3
1152,1192,Terrance Ferguson,Terrance Ferguson 2018-19,-0.9,6.4,-3.8
1153,1193,Yogi Ferrell,Yogi Ferrell 2018-19,0.2,12.7,-1.4
1154,1194,Dorian Finney-Smith,Dorian Finney-Smith 2018-19,0.3,11.0,-1.4
1155,1195,Bryn Forbes,Bryn Forbes 2018-19,0.5,12.0,-1.2
1156,1196,Evan Fournier,Evan Fournier 2018-19,-0.3,12.3,-2.4
1157,1197,De'Aaron Fox,De'Aaron Fox 2018-19,2.3,18.1,1.5
1158,1198,Melvin Frazier,Melvin Frazier 2018-19,-0.1,1.2,-14.5
1159,1199,Tim Frazier,Tim Frazier 2018-19,0.1,11.7,-1.8
1160,1200,Jimmer Fredette,Jimmer Fredette 2018-19,-0.2,3.6,-11.3
1161,1201,Enes Freedom,Enes Freedom 2018-19,1.2,22.3,1.0
1162,1202,Channing Frye,Channing Frye 2018-19,-0.1,8.9,-3.5
1163,1203,Markelle Fultz,Markelle Fultz 2018-19,-0.1,10.5,-3.1
1164,1204,Danilo Gallinari,Danilo Gallinari 2018-19,3.3,21.0,4.3
1165,1205,Langston Galloway,Langston Galloway 2018-19,0.2,10.7,-1.5
1166,1206,Billy Garrett,Billy Garrett 2018-19,-0.1,9.8,-5.5
1167,1207,Marc Gasol,Marc Gasol 2018-19,3.1,16.7,3.1
1168,1208,Pau Gasol,Pau Gasol 2018-19,0.5,16.7,3.1
1169,1209,Rudy Gay,Rudy Gay 2018-19,1.6,17.5,1.4
1170,1210,Paul George,Paul George 2018-19,6.6,23.3,7.2
1171,1211,Taj Gibson,Taj Gibson 2018-19,0.8,17.8,-0.1
1172,1212,Harry Giles,Harry Giles 2018-19,-0.2,14.4,-3.0
1173,1213,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander 2018-19,0.8,13.4,-0.5
1174,1214,Rudy Gobert,Rudy Gobert 2018-19,4.8,24.6,5.4
1175,1215,Brandon Goodwin,Brandon Goodwin 2018-19,-0.1,8.3,-9.5
1176,1216,Aaron Gordon,Aaron Gordon 2018-19,1.7,15.1,0.6
1177,1217,Eric Gordon,Eric Gordon 2018-19,0.4,12.2,-1.3
1178,1218,Marcin Gortat,Marcin Gortat 2018-19,0.1,12.8,-1.3
1179,1219,Devonte' Graham,Devonte' Graham 2018-19,-0.3,10.3,-4.0
1180,1220,Treveon Graham,Treveon Graham 2018-19,-0.3,6.1,-3.7
1181,1221,Jerami Grant,Jerami Grant 2018-19,1.5,13.8,0.2
1182,1222,Jerian Grant,Jerian Grant 2018-19,0.1,10.8,-1.6
1183,1223,Donte Grantham,Donte Grantham 2018-19,0.0,-38.1,-37.6
1184,1224,Danny Green,Danny Green 2018-19,2.2,13.0,2.0
1185,1225,Draymond Green,Draymond Green 2018-19,1.8,12.9,1.4
1186,1226,Gerald Green,Gerald Green 2018-19,0.1,11.4,-1.7
1187,1227,JaMychal Green,JaMychal Green 2018-19,0.1,14.7,-1.7
1188,1228,Jeff Green,Jeff Green 2018-19,0.3,13.6,-1.4
1189,1229,Blake Griffin,Blake Griffin 2018-19,4.7,21.0,5.1
1190,1230,Daniel Hamilton,Daniel Hamilton 2018-19,-0.1,7.1,-4.1
1191,1232,Tim Hardaway Jr.,Tim Hardaway Jr. 2018-19,0.0,13.6,-2.0
1192,1233,James Harden,James Harden 2018-19,9.3,30.6,11.0
1193,1234,Maurice Harkless,Maurice Harkless 2018-19,1.0,13.2,0.7
1194,1235,Montrezl Harrell,Montrezl Harrell 2018-19,2.9,23.4,3.3
1195,1236,Devin Harris,Devin Harris 2018-19,-0.1,10.7,-2.2
1196,1237,Gary Harris,Gary Harris 2018-19,0.2,12.2,-1.6
1197,1238,Joe Harris,Joe Harris 2018-19,1.4,13.5,0.5
1198,1239,Tobias Harris,Tobias Harris 2018-19,2.6,17.2,1.6
1199,1240,Andrew Harrison,Andrew Harrison 2018-19,-0.2,5.8,-7.1
1200,1241,Shaquille Harrison,Shaquille Harrison 2018-19,0.2,12.4,-1.3
1201,1242,Josh Hart,Josh Hart 2018-19,0.3,9.3,-1.3
1202,1243,Isaiah Hartenstein,Isaiah Hartenstein 2018-19,-0.1,10.0,-3.9
1203,1244,Udonis Haslem,Udonis Haslem 2018-19,-0.2,3.6,-10.9
1204,1245,Gordon Hayward,Gordon Hayward 2018-19,1.3,15.6,0.8
1205,1246,John Henson,John Henson 2018-19,0.2,17.1,2.5
1206,1247,Juancho Hernangómez,Juancho Hernangómez 2018-19,0.3,11.0,-1.1
1207,1248,Willy Hernangómez,Willy Hernangómez 2018-19,0.4,20.4,-0.1
1208,1249,Mario Hezonja,Mario Hezonja 2018-19,-0.5,10.8,-3.8
1209,1250,Isaiah Hicks,Isaiah Hicks 2018-19,0.0,17.4,0.1
1210,1251,Buddy Hield,Buddy Hield 2018-19,2.7,17.5,2.1
1211,1252,Haywood Highsmith,Haywood Highsmith 2018-19,-0.1,4.5,-8.2
1212,1253,Nenê,Nenê 2018-19,0.0,11.9,-2.2
1213,1254,George Hill,George Hill 2018-19,0.2,12.1,-1.4
1214,1255,Solomon Hill,Solomon Hill 2018-19,-0.3,6.8,-3.6
1215,1256,Aaron Holiday,Aaron Holiday 2018-19,0.1,11.9,-1.6
1216,1257,Jrue Holiday,Jrue Holiday 2018-19,3.1,19.4,3.0
1217,1258,Justin Holiday,Justin Holiday 2018-19,0.1,10.0,-1.8
1218,1260,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson 2018-19,-0.2,12.5,-2.6
1219,1261,Richaun Holmes,Richaun Holmes 2018-19,0.8,20.7,0.6
1220,1262,Rodney Hood,Rodney Hood 2018-19,0.0,12.3,-2.0
1221,1263,Al Horford,Al Horford 2018-19,3.6,20.2,5.1
1222,1264,Danuel House Jr.,Danuel House Jr. 2018-19,0.4,12.2,-0.5
1223,1265,Dwight Howard,Dwight Howard 2018-19,-0.1,17.4,-3.0
1224,1266,Kevin Huerter,Kevin Huerter 2018-19,-0.2,10.1,-2.4
1225,1267,Isaac Humphries,Isaac Humphries 2018-19,-0.1,3.4,-11.0
1226,1269,Chandler Hutchison,Chandler Hutchison 2018-19,-0.4,8.8,-3.9
1227,1270,Serge Ibaka,Serge Ibaka 2018-19,1.2,18.7,0.2
1228,1271,Andre Iguodala,Andre Iguodala 2018-19,1.5,13.1,1.8
1229,1272,Ersan İlyasova,Ersan İlyasova 2018-19,-0.1,11.6,-2.3
1230,1273,Joe Ingles,Joe Ingles 2018-19,2.2,13.4,1.4
1231,1274,Andre Ingram,Andre Ingram 2018-19,-0.1,-11.9,-19.6
1232,1275,Brandon Ingram,Brandon Ingram 2018-19,0.0,13.4,-2.0
1233,1276,Kyrie Irving,Kyrie Irving 2018-19,5.1,24.3,7.2
1234,1277,Jonathan Isaac,Jonathan Isaac 2018-19,0.8,13.0,-0.4
1235,1278,Wes Iwundu,Wes Iwundu 2018-19,-0.4,8.7,-3.2
1236,1279,Demetrius Jackson,Demetrius Jackson 2018-19,0.1,21.0,4.5
1237,1280,Frank Jackson,Frank Jackson 2018-19,-0.8,9.4,-4.6
1238,1281,Jaren Jackson Jr.,Jaren Jackson Jr. 2018-19,0.7,16.4,-0.3
1239,1282,Josh Jackson,Josh Jackson 2018-19,-1.3,10.6,-4.6
1240,1283,Justin Jackson,Justin Jackson 2018-19,0.2,11.3,-1.6
1241,1284,Reggie Jackson,Reggie Jackson 2018-19,1.4,15.2,0.4
1242,1285,LeBron James,LeBron James 2018-19,4.9,25.6,8.0
1243,1286,Amile Jefferson,Amile Jefferson 2018-19,0.1,21.1,2.5
1244,1287,John Jenkins,John Jenkins 2018-19,-0.1,9.7,-3.4
1245,1288,Jonas Jerebko,Jonas Jerebko 2018-19,0.4,13.5,-0.7
1246,1289,Alize Johnson,Alize Johnson 2018-19,-0.1,6.3,-7.7
1247,1290,Amir Johnson,Amir Johnson 2018-19,0.0,13.1,-2.3
1248,1291,B.J. Johnson,B.J. Johnson 2018-19,0.0,12.8,-4.3
1249,1292,James Johnson,James Johnson 2018-19,0.2,10.9,-1.2
1250,1293,Stanley Johnson,Stanley Johnson 2018-19,0.0,9.6,-2.2
1251,1294,Tyler Johnson,Tyler Johnson 2018-19,0.6,12.4,-0.4
1252,1295,Wesley Johnson,Wesley Johnson 2018-19,-0.4,5.5,-4.8
1253,1296,Nikola Jokić,Nikola Jokić 2018-19,7.0,26.3,9.1
1254,1297,Damian Jones,Damian Jones 2018-19,0.3,15.3,1.1
1255,1298,Derrick Jones Jr.,Derrick Jones Jr. 2018-19,0.4,14.0,-0.5
1256,1299,Jalen Jones,Jalen Jones 2018-19,-0.1,11.7,-4.2
1257,1300,Jemerrio Jones,Jemerrio Jones 2018-19,0.1,12.1,0.2
1258,1302,Tyus Jones,Tyus Jones 2018-19,0.6,13.7,-0.6
1259,1303,DeAndre Jordan,DeAndre Jordan 2018-19,2.1,19.0,2.1
1260,1304,Cory Joseph,Cory Joseph 2018-19,0.9,11.0,-0.4
1261,1305,Frank Kaminsky,Frank Kaminsky 2018-19,0.4,16.8,0.3
1262,1306,Luke Kennard,Luke Kennard 2018-19,0.3,11.9,-1.1
1263,1307,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist 2018-19,-0.1,13.3,-2.4
1264,1309,Maxi Kleber,Maxi Kleber 2018-19,0.9,13.1,0.4
1265,1310,Brandon Knight,Brandon Knight 2018-19,-0.6,8.9,-5.4
1266,1311,Kevin Knox,Kevin Knox 2018-19,-2.0,8.7,-5.7
1267,1312,Furkan Korkmaz,Furkan Korkmaz 2018-19,0.0,11.5,-1.8
1268,1313,Luke Kornet,Luke Kornet 2018-19,0.8,14.8,2.1
1269,1314,Kyle Korver,Kyle Korver 2018-19,0.5,11.2,-0.5
1270,1315,Kosta Koufos,Kosta Koufos 2018-19,-0.2,12.3,-3.4
1271,1316,Rodions Kurucs,Rodions Kurucs 2018-19,-0.2,11.0,-2.6
1272,1317,Kyle Kuzma,Kyle Kuzma 2018-19,0.4,14.0,-1.4
1273,1318,Skal Labissière,Skal Labissière 2018-19,0.0,12.6,-3.0
1274,1319,Jeremy Lamb,Jeremy Lamb 2018-19,1.8,17.3,1.2
1275,1320,Zach LaVine,Zach LaVine 2018-19,1.5,18.7,0.8
1276,1321,Jake Layman,Jake Layman 2018-19,0.5,13.5,-0.5
1277,1322,T.J. Leaf,T.J. Leaf 2018-19,0.2,16.9,-0.3
1278,1323,Courtney Lee,Courtney Lee 2018-19,-0.1,10.3,-2.5
1279,1324,Damion Lee,Damion Lee 2018-19,0.0,11.9,-2.2
1280,1325,Walt Lemon Jr.,Walt Lemon Jr. 2018-19,0.0,16.3,-2.2
1281,1326,Alex Len,Alex Len 2018-19,0.3,17.2,-1.2
1282,1327,Kawhi Leonard,Kawhi Leonard 2018-19,4.7,25.8,7.2
1283,1328,Meyers Leonard,Meyers Leonard 2018-19,0.8,15.8,1.8
1284,1329,Jon Leuer,Jon Leuer 2018-19,0.0,13.2,-2.5
1285,1330,Caris LeVert,Caris LeVert 2018-19,0.6,14.9,0.2
1286,1331,Damian Lillard,Damian Lillard 2018-19,6.0,23.7,6.4
1287,1332,Jeremy Lin,Jeremy Lin 2018-19,-0.1,13.5,-2.2
1288,1333,Shaun Livingston,Shaun Livingston 2018-19,0.2,11.7,-1.0
1289,1335,Kevon Looney,Kevon Looney 2018-19,0.9,17.3,0.5
1290,1336,Brook Lopez,Brook Lopez 2018-19,2.4,14.6,2.2
1291,1337,Robin Lopez,Robin Lopez 2018-19,0.0,15.9,-1.9
1292,1338,Kevin Love,Kevin Love 2018-19,0.6,19.5,1.6
1293,1339,Kyle Lowry,Kyle Lowry 2018-19,2.4,16.5,2.3
1294,1340,Jordan Loyd,Jordan Loyd 2018-19,0.0,16.3,-1.0
1295,1342,Timothé Luwawu-Cabarrot,Timothé Luwawu-Cabarrot 2018-19,-0.5,8.0,-5.2
1296,1343,Tyler Lydon,Tyler Lydon 2018-19,-0.1,9.3,-4.2
1297,1344,Trey Lyles,Trey Lyles 2018-19,-0.1,12.7,-2.4
1298,1345,Scott Machado,Scott Machado 2018-19,0.0,22.2,5.5
1299,1346,Shelvin Mack,Shelvin Mack 2018-19,-0.3,10.4,-3.0
1300,1347,Daryl Macon,Daryl Macon 2018-19,-0.1,5.5,-7.9
1301,1349,Ian Mahinmi,Ian Mahinmi 2018-19,-0.1,12.0,-3.0
1302,1350,Thon Maker,Thon Maker 2018-19,0.2,11.3,-1.2
1303,1351,Boban Marjanović,Boban Marjanović 2018-19,0.9,24.2,3.2
1304,1352,Lauri Markkanen,Lauri Markkanen 2018-19,0.7,17.1,-0.2
1305,1353,Jarell Martin,Jarell Martin 2018-19,-0.2,9.4,-3.9
1306,1354,Frank Mason III,Frank Mason III 2018-19,-0.1,12.4,-3.1
1307,1356,Wesley Matthews,Wesley Matthews 2018-19,0.1,10.3,-1.8
1308,1357,Luc Mbah a Moute,Luc Mbah a Moute 2018-19,0.0,6.7,-3.0
1309,1359,Patrick McCaw,Patrick McCaw 2018-19,-0.1,7.5,-3.0
1310,1360,CJ McCollum,CJ McCollum 2018-19,1.8,17.0,1.0
1311,1361,T.J. McConnell,T.J. McConnell 2018-19,0.4,13.4,-0.9
1312,1362,Doug McDermott,Doug McDermott 2018-19,0.2,11.6,-1.4
1313,1363,JaVale McGee,JaVale McGee 2018-19,1.4,21.8,1.4
1314,1364,Rodney McGruder,Rodney McGruder 2018-19,-0.1,9.4,-2.3
1315,1365,Alfonzo McKinnie,Alfonzo McKinnie 2018-19,-0.4,11.2,-3.5
1316,1366,Ben McLemore,Ben McLemore 2018-19,-0.1,10.5,-3.5
1317,1367,Jordan McRae,Jordan McRae 2018-19,0.0,14.3,-1.7
1318,1368,Jodie Meeks,Jodie Meeks 2018-19,0.1,16.0,0.5
1319,1369,Salah Mejri,Salah Mejri 2018-19,0.3,16.1,0.8
1320,1370,De'Anthony Melton,De'Anthony Melton 2018-19,-0.2,9.9,-2.7
1321,1371,Chimezie Metu,Chimezie Metu 2018-19,-0.2,6.4,-8.7
1322,1372,Khris Middleton,Khris Middleton 2018-19,1.7,16.5,0.8
1323,1373,C.J. Miles,C.J. Miles 2018-19,-0.2,9.0,-2.9
1324,1374,Darius Miller,Darius Miller 2018-19,-0.4,8.4,-2.9
1325,1375,Malcolm Miller,Malcolm Miller 2018-19,0.0,13.7,-0.5
1326,1376,Patty Mills,Patty Mills 2018-19,0.8,13.2,-0.3
1327,1377,Paul Millsap,Paul Millsap 2018-19,1.8,17.9,1.7
1328,1378,Shake Milton,Shake Milton 2018-19,-0.1,9.3,-3.2
1329,1379,Nikola Mirotić,Nikola Mirotić 2018-19,1.1,17.2,1.5
1330,1380,Donovan Mitchell,Donovan Mitchell 2018-19,2.2,17.2,1.3
1331,1381,Naz Mitrou-Long,Naz Mitrou-Long 2018-19,-0.1,2.2,-8.7
1332,1382,Malik Monk,Malik Monk 2018-19,-0.3,11.8,-3.0
1333,1383,Greg Monroe,Greg Monroe 2018-19,-0.1,16.0,-3.2
1334,1384,E'Twaun Moore,E'Twaun Moore 2018-19,-0.1,11.5,-2.3
1335,1385,Eric Moreland,Eric Moreland 2018-19,0.0,6.7,-4.7
1336,1386,Jaylen Morris,Jaylen Morris 2018-19,0.0,12.2,-0.4
1337,1387,Marcus Morris,Marcus Morris 2018-19,0.6,14.2,-0.9
1338,1388,Markieff Morris,Markieff Morris 2018-19,-0.2,11.7,-2.7
1339,1389,Monte Morris,Monte Morris 2018-19,1.7,16.2,1.5
1340,1390,Donatas Motiejūnas,Donatas Motiejūnas 2018-19,-0.1,-0.5,-21.7
1341,1391,Johnathan Motley,Johnathan Motley 2018-19,0.0,18.9,-1.9
1342,1392,Emmanuel Mudiay,Emmanuel Mudiay 2018-19,0.0,14.6,-2.0
1343,1393,Jamal Murray,Jamal Murray 2018-19,1.6,16.0,0.6
1344,1394,Džanan Musa,Džanan Musa 2018-19,-0.1,5.8,-7.2
1345,1395,Mike Muscala,Mike Muscala 2018-19,0.3,10.8,-1.1
1346,1396,Svi Mykhailiuk,Svi Mykhailiuk 2018-19,-0.3,6.0,-5.0
1347,1397,Abdel Nader,Abdel Nader 2018-19,-0.2,8.8,-3.2
1348,1398,Larry Nance Jr.,Larry Nance Jr. 2018-19,2.0,18.6,2.4
1349,1399,Shabazz Napier,Shabazz Napier 2018-19,0.9,15.3,1.5
1350,1400,Raul Neto,Raul Neto 2018-19,0.2,13.5,-0.3
1351,1401,Georges Niang,Georges Niang 2018-19,0.3,13.0,0.0
1352,1402,Joakim Noah,Joakim Noah 2018-19,0.7,18.6,2.1
1353,1403,Nerlens Noel,Nerlens Noel 2018-19,1.1,19.3,2.1
1354,1404,Dirk Nowitzki,Dirk Nowitzki 2018-19,-0.4,9.6,-3.9
1355,1405,Frank Ntilikina,Frank Ntilikina 2018-19,-0.9,6.0,-6.0
1356,1406,James Nunnally,James Nunnally 2018-19,-0.1,7.3,-4.8
1357,1407,Jusuf Nurkić,Jusuf Nurkić 2018-19,2.8,23.4,3.7
1358,1408,David Nwaba,David Nwaba 2018-19,0.0,12.5,-2.1
1359,1409,Royce O'Neale,Royce O'Neale 2018-19,0.6,9.0,-0.5
1360,1410,Kyle O'Quinn,Kyle O'Quinn 2018-19,0.2,16.8,0.4
1361,1411,Semi Ojeleye,Semi Ojeleye 2018-19,-0.3,8.5,-4.0
1362,1412,Jahlil Okafor,Jahlil Okafor 2018-19,0.1,17.9,-1.5
1363,1413,Elie Okobo,Elie Okobo 2018-19,-0.9,7.6,-5.7
1364,1414,Josh Okogie,Josh Okogie 2018-19,-0.5,9.4,-3.1
1365,1415,Victor Oladipo,Victor Oladipo 2018-19,1.4,17.6,2.9
1366,1416,Kelly Olynyk,Kelly Olynyk 2018-19,1.2,14.4,0.7
1367,1417,Cedi Osman,Cedi Osman 2018-19,-0.8,11.5,-3.2
1368,1418,Kelly Oubre Jr.,Kelly Oubre Jr. 2018-19,0.4,15.2,-1.2
1369,1419,Zaza Pachulia,Zaza Pachulia 2018-19,0.2,13.7,-1.2
1370,1420,Jabari Parker,Jabari Parker 2018-19,0.2,15.5,-1.5
1371,1421,Tony Parker,Tony Parker 2018-19,-0.1,15.3,-2.6
1372,1422,Chandler Parsons,Chandler Parsons 2018-19,-0.3,8.5,-4.4
1373,1423,Patrick Patterson,Patrick Patterson 2018-19,-0.1,8.1,-2.5
1374,1424,Justin Patton,Justin Patton 2018-19,0.0,10.5,-2.0
1375,1425,Chris Paul,Chris Paul 2018-19,2.8,19.7,3.9
1376,1426,Cameron Payne,Cameron Payne 2018-19,-0.2,11.5,-3.0
1377,1427,Elfrid Payton,Elfrid Payton 2018-19,0.2,14.0,-1.4
1378,1428,Gary Payton II,Gary Payton II 2018-19,0.1,36.9,18.9
1379,1429,Theo Pinson,Theo Pinson 2018-19,-0.1,8.1,-3.2
1380,1430,Mason Plumlee,Mason Plumlee 2018-19,1.8,17.8,2.1
1381,1431,Miles Plumlee,Miles Plumlee 2018-19,0.2,18.9,1.6
1382,1432,Jakob Poeltl,Jakob Poeltl 2018-19,1.3,19.4,2.0
1383,1433,Quincy Pondexter,Quincy Pondexter 2018-19,0.1,13.2,-0.9
1384,1434,Otto Porter Jr.,Otto Porter Jr. 2018-19,1.2,15.9,0.9
1385,1435,Bobby Portis,Bobby Portis 2018-19,-0.1,16.1,-2.4
1386,1436,Dwight Powell,Dwight Powell 2018-19,2.1,20.4,2.9
1387,1437,Norman Powell,Norman Powell 2018-19,0.4,13.3,-0.7
1388,1438,Alex Poythress,Alex Poythress 2018-19,-0.1,12.2,-3.5
1389,1439,Taurean Prince,Taurean Prince 2018-19,0.0,11.9,-2.0
1390,1441,Ivan Rabb,Ivan Rabb 2018-19,0.1,16.1,-1.4
1391,1442,Chasson Randle,Chasson Randle 2018-19,-0.4,9.9,-4.0
